,start_time_utc,end_time_utc,electricity_consumption_(mwh),hour,day,month,year,day_of_week,day_of_year,week_of_year,hour_sin,hour_cos,dow_sin,dow_cos,month_sin,month_cos,doy_sin,doy_cos,is_weekend,is_working_hour,is_peak_morning,is_peak_evening,season,is_winter,is_spring,is_summer,is_fall,is_first_day,is_last_day,lag_1h,lag_2h,lag_3h,lag_6h,lag_12h,lag_24h,lag_48h,lag_168h,rolling_mean_3h,rolling_mean_6h,rolling_mean_12h,rolling_mean_24h,rolling_mean_72h,rolling_mean_168h,rolling_std_6h,rolling_std_12h,rolling_std_24h,rolling_min_12h,rolling_max_12h,rolling_min_24h,rolling_max_24h,rolling_range_24h,same_hour_7d_avg,prev_day_same_hour,prev_week_same_hour,diff_1h,diff_24h,diff_168h,pct_change_1h,pct_change_24h,hourly_avg_deviation,dow_avg_deviation,month_avg_deviation,cumsum_daily,season_hour,weekend_hour,consumption_log,consumption_sqrt
6420,2016-09-24 16:00:00,2016-09-24 17:00:00,9370,16,24,9,2016,5,268,38,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,9072.0,8905.0,8742.0,8594.0,7947.0,9792.0,9564.0,8820.0,9115.666666666666,8875.666666666666,8699.5,8480.0,8832.986111111111,8713.05357142857,307.7717769177042,294.35028606930643,586.9818158802398,8230.0,9370.0,7547.0,9713.0,2166.0,8710.142857142857,9792.0,8820.0,298.0,-422.0,550.0,0.03284832451137033,-0.04309640522875817,-645.0113275940184,203.3959243085883,816.8194236926356,143186,88,40,9.145375093123823,96.79876032264049
6421,2016-09-24 17:00:00,2016-09-24 18:00:00,9235,17,24,9,2016,5,268,38,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,9370.0,9072.0,8905.0,8589.0,8230.0,9713.0,9660.0,9101.0,9225.666666666666,8983.333333333334,8783.25,8460.083333333334,8826.861111111111,8713.85119047619,300.3355900773312,291.5825549713539,550.2889293791525,8540.0,9370.0,7547.0,9370.0,1823.0,8735.714285714286,9713.0,9101.0,-135.0,-478.0,134.0,-0.014407684096648058,-0.049212395758262126,-780.8422484134171,68.39592430858829,681.8194236926356,152421,89,41,9.130864170474386,96.09890738192604
6422,2016-09-24 18:00:00,2016-09-24 19:00:00,8735,18,24,9,2016,5,268,38,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,9235.0,9370.0,9072.0,8576.0,8540.0,9188.0,9171.0,8724.0,9113.333333333334,9009.833333333334,8799.5,8441.208333333334,8821.111111111111,8713.916666666666,261.74141183065217,282.07236337827106,531.6904116501762,8560.0,9370.0,7547.0,9370.0,1823.0,8465.57142857143,9188.0,8724.0,-500.0,-453.0,11.0,-0.05414185164546379,-0.049303439268611235,-1029.8208616780048,-431.6040756914117,181.8194236926356,161156,90,42,9.075207697984686,93.46122190513026
6423,2016-09-24 19:00:00,2016-09-24 20:00:00,8664,19,24,9,2016,5,268,38,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,8735.0,9235.0,9370.0,8742.0,8604.0,9008.0,9043.0,8655.0,8878.0,8996.833333333334,8804.5,8426.875,8816.944444444445,8713.970238095239,279.0680323274254,278.8047541005637,520.2604124275513,8560.0,9370.0,7547.0,9370.0,1823.0,8513.285714285714,9008.0,8655.0,-71.0,-344.0,9.0,-0.008128219804450118,-0.03818827708703375,-945.0293984622349,-502.6040756914117,110.81942369263561,169820,91,43,9.067047202149707,93.08061022576076
6424,2016-09-24 20:00:00,2016-09-24 21:00:00,8393,20,24,9,2016,5,268,38,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,8664.0,8735.0,9235.0,8905.0,8612.0,8744.0,8818.0,8407.0,8597.333333333334,8911.5,8786.25,8412.25,8812.791666666666,8713.886904761905,374.66932086897657,298.9880280363696,515.873109608892,8393.0,9370.0,7547.0,9370.0,1823.0,8249.714285714286,8744.0,8407.0,-271.0,-351.0,-14.0,-0.03127885502870743,-0.04014181152790485,-1152.1510204081624,-773.6040756914117,-160.1805763073644,178213,92,44,9.035272443893536,91.61331780914826
6425,2016-09-24 21:00:00,2016-09-24 22:00:00,7968,21,24,9,2016,5,268,38,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,8393.0,8664.0,8735.0,9072.0,8560.0,8227.0,8251.0,7887.0,8341.666666666666,8727.5,8736.916666666666,8401.458333333334,8810.208333333334,8714.369047619048,522.1458608477038,378.0898061507882,522.5822988373493,7968.0,9370.0,7547.0,9370.0,1823.0,7777.142857142857,8227.0,7887.0,-425.0,-259.0,81.0,-0.05063743595250358,-0.0314817065759086,-1247.1212669683264,-1198.6040756914117,-585.1805763073644,186181,93,45,8.983314293397749,89.26365441768559
6426,2016-09-24 22:00:00,2016-09-24 23:00:00,7562,22,24,9,2016,5,268,38,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,7968.0,8393.0,8664.0,9370.0,8594.0,7818.0,7922.0,7615.0,7974.333333333333,8426.166666666666,8650.916666666666,8390.791666666666,8807.013888888889,8714.05357142857,593.9620919444321,508.44888155202943,537.4115886170197,7562.0,9370.0,7547.0,9370.0,1823.0,7436.285714285715,7818.0,7615.0,-406.0,-256.0,-53.0,-0.05095381525464937,-0.03274494755691993,-1278.9773036768038,-1604.6040756914117,-991.1805763073644,193743,94,46,8.93102321585603,86.95976080923866
6427,2016-09-24 23:00:00,2016-09-25 00:00:00,7341,23,24,9,2016,5,268,38,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,-1.0,-1.8369701987210297e-16,-0.994788305609327,-0.10196189005174576,1,0,0,0,3,0,0,0,1,0,0,7562.0,7968.0,8393.0,9235.0,8589.0,7636.0,7763.0,7403.0,7623.666666666667,8110.5,8546.916666666666,8378.5,8802.986111111111,8713.684523809523,581.284353823743,634.3198875149436,558.3899214240761,7341.0,9370.0,7341.0,9370.0,2029.0,7241.285714285715,7636.0,7403.0,-221.0,-295.0,-62.0,-0.02922507272821673,-0.03863279203771608,-1268.909132007233,-1825.6040756914117,-1212.1805763073644,201084,95,47,8.90136656405678,85.67963585356792
6428,2016-09-25 00:00:00,2016-09-25 01:00:00,7268,0,25,9,2016,6,269,38,0.0,1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7341.0,7562.0,7968.0,8735.0,8576.0,7551.0,7750.0,7333.0,7390.333333333333,7866.0,8437.916666666666,8366.708333333334,8799.083333333334,8713.297619047618,574.557568917376,733.4965400343972,579.2236542708072,7268.0,9370.0,7268.0,9370.0,2102.0,7174.571428571428,7551.0,7333.0,-73.0,-283.0,-65.0,-0.009944149297106096,-0.03747847967156668,-1223.9078590785903,-1664.4995375875278,-1285.1805763073644,7268,72,24,8.891374009484636,85.25256594378845
6429,2016-09-25 01:00:00,2016-09-25 02:00:00,7172,1,25,9,2016,6,269,38,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7268.0,7341.0,7562.0,8664.0,8742.0,7547.0,7830.0,7345.0,7260.333333333333,7617.333333333333,8307.083333333334,8351.083333333334,8793.472222222223,8712.267857142857,474.2158439644021,810.323107086799,606.7034170268422,7172.0,9370.0,7172.0,9370.0,2198.0,7165.714285714285,7547.0,7345.0,-96.0,-375.0,-173.0,-0.013208585578810045,-0.049688617993904866,-1293.5290117860386,-1760.4995375875278,-1381.1805763073644,14440,73,25,8.878079256126435,84.68766143896052
6430,2016-09-25 02:00:00,2016-09-25 03:00:00,7268,2,25,9,2016,6,269,38,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7172.0,7268.0,7341.0,8393.0,8905.0,7707.0,8185.0,7464.0,7236.0,7429.833333333333,8170.666666666667,8332.791666666666,8783.833333333334,8711.10119047619,294.56436761230714,837.8400078701802,633.0136326005429,7172.0,9370.0,7172.0,9370.0,2198.0,7177.857142857143,7707.0,7464.0,96.0,-439.0,-196.0,0.013385387616650113,-0.05696120410016868,-1313.54352728913,-1664.4995375875278,-1285.1805763073644,21708,74,26,8.891374009484636,85.25256594378845
6431,2016-09-25 02:10:00,2016-09-25 03:10:00,7306,2,25,9,2016,6,269,38,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7268.0,7172.0,7268.0,7968.0,9072.0,8040.0,9053.0,7502.0,7248.666666666667,7319.5,8023.5,8302.208333333334,8763.013888888889,8709.934523809523,131.53820737775433,820.0379702960754,664.7120971530578,7172.0,9370.0,7172.0,9370.0,2198.0,7226.714285714285,8040.0,7502.0,38.0,-734.0,-196.0,0.005228398458278976,-0.09129353233830846,-1275.54352728913,-1626.4995375875278,-1247.1805763073644,29014,74,26,8.896588071791218,85.47514258543241
6432,2016-09-25 03:00:00,2016-09-25 04:00:00,7444,3,25,9,2016,6,269,38,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7306.0,7268.0,7172.0,7562.0,9370.0,7947.0,9511.0,7399.0,7339.333333333333,7299.833333333333,7863.0,8281.25,8738.083333333334,8710.202380952382,90.42658163845643,714.1886687322188,684.0473063988142,7172.0,9235.0,7172.0,9370.0,2198.0,7193.428571428572,7947.0,7399.0,138.0,-503.0,45.0,0.018888584722298304,-0.06329432490247892,-1537.767873303168,-1488.4995375875278,-1109.1805763073644,36458,75,27,8.915297945118109,86.27861844049197
6433,2016-09-25 03:10:00,2016-09-25 04:10:00,7441,3,25,9,2016,6,269,38,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7444.0,7306.0,7268.0,7341.0,9235.0,8230.0,9726.0,7671.0,7397.0,7316.5,7713.5,8248.375,8709.625,8708.833333333334,107.19281692423515,575.1060771719023,705.2483874803615,7172.0,8735.0,7172.0,9370.0,2198.0,7255.714285714285,8230.0,7671.0,-3.0,-789.0,-230.0,-0.000403009134819585,-0.09586877278250304,-1540.767873303168,-1491.4995375875278,-1112.1805763073644,43899,75,27,8.914894908906568,86.26123115281858
6434,2016-09-25 04:00:00,2016-09-25 05:00:00,7344,4,25,9,2016,6,269,38,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7441.0,7444.0,7306.0,7268.0,8735.0,8540.0,9780.0,7824.0,7409.666666666667,7329.166666666667,7597.583333333333,8198.541666666666,8677.666666666666,8705.97619047619,104.7786555879651,483.36367982064854,725.7044541067123,7172.0,8664.0,7172.0,9370.0,2198.0,7209.285714285715,8540.0,7824.0,-97.0,-1196.0,-480.0,-0.013035882272136019,-0.14004683840749416,-2101.135808057945,-1588.4995375875278,-1209.1805763073644,51243,76,28,8.901775088607979,85.6971411425142
6435,2016-09-25 04:10:00,2016-09-25 05:10:00,7352,4,25,9,2016,6,269,38,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7344.0,7441.0,7444.0,7172.0,8664.0,8604.0,9796.0,7984.0,7379.0,7359.166666666667,7488.25,8146.375,8646.388888888889,8702.214285714286,71.15171583894873,350.2812181922552,740.1469779126473,7172.0,8393.0,7172.0,9370.0,2198.0,7236.857142857143,8604.0,7984.0,8.0,-1252.0,-632.0,0.001089324618588055,-0.14551371455137146,-2093.135808057945,-1580.4995375875278,-1201.1805763073644,58595,76,28,8.902863672196222,85.74380444090407
6436,2016-09-25 05:00:00,2016-09-25 06:00:00,7478,5,25,9,2016,6,269,38,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7352.0,7344.0,7441.0,7268.0,8393.0,8612.0,9778.0,8069.0,7391.333333333333,7394.166666666667,7412.0,8099.125,8617.833333333334,8698.69642857143,68.95336588472276,204.81255288252027,745.308241602215,7172.0,7968.0,7172.0,9370.0,2198.0,7428.285714285715,8612.0,8069.0,126.0,-1134.0,-591.0,0.01713819368646107,-0.13167673014398515,-2224.115942028986,-1454.4995375875278,-1075.1805763073644,66073,77,29,8.919854372191667,86.47543003651384
6437,2016-09-25 05:10:00,2016-09-25 06:10:00,7530,5,25,9,2016,6,269,38,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7478.0,7352.0,7344.0,7306.0,7968.0,8560.0,9746.0,8030.0,7453.333333333333,7431.5,7375.5,8056.208333333333,8591.569444444445,8695.720238095239,72.2322642603157,116.86472366133111,747.2684739112436,7172.0,7562.0,7172.0,9370.0,2198.0,7459.428571428572,8560.0,8030.0,52.0,-1030.0,-500.0,0.006953730943172809,-0.12032710280373832,-2172.115942028986,-1402.4995375875278,-1023.1805763073644,73603,77,29,8.926783114101351,86.77557259966655
6438,2016-09-25 06:00:00,2016-09-25 07:00:00,7856,6,25,9,2016,6,269,38,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7530.0,7478.0,7352.0,7444.0,7562.0,8594.0,9648.0,7952.0,7621.333333333333,7500.166666666667,7400.0,8025.458333333333,8571.819444444445,8695.14880952381,188.5952456104083,175.5837018738085,739.3182511269879,7172.0,7856.0,7172.0,9370.0,2198.0,7699.571428571428,8594.0,7952.0,326.0,-738.0,-96.0,0.04329349269013366,-0.08587386548754945,-2002.1034482758623,-1076.4995375875278,-697.1805763073644,81459,78,30,8.969160133175821,88.63407922464135
6439,2016-09-25 06:10:00,2016-09-25 07:10:00,7905,6,25,9,2016,6,269,38,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7856.0,7530.0,7478.0,7441.0,7341.0,8589.0,9551.0,7875.0,7763.666666666667,7577.5,7447.0,7996.958333333333,8553.416666666666,8695.327380952382,245.90546964269936,226.46733659741238,729.7718809248552,7172.0,7905.0,7172.0,9370.0,2198.0,7746.857142857143,8589.0,7875.0,49.0,-684.0,30.0,0.006237270874969798,-0.0796367446734195,-1953.1034482758623,-1027.4995375875278,-648.1805763073644,89364,78,30,8.97537724385663,88.91006692158093
6440,2016-09-25 07:00:00,2016-09-25 08:00:00,8072,7,25,9,2016,6,269,38,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,7905.0,7856.0,7530.0,7344.0,7268.0,8576.0,9494.0,7846.0,7944.333333333333,7698.833333333333,7514.0,7975.958333333333,8537.472222222223,8696.672619047618,284.26214427335134,281.0496559168432,719.5650545668684,7172.0,8072.0,7172.0,9370.0,2198.0,7904.571428571428,8576.0,7846.0,167.0,-504.0,226.0,0.021125869700047328,-0.058768656716417914,-1823.206190259445,-860.4995375875278,-481.1805763073644,97436,79,31,8.996280439395015,89.8443097808648
6441,2016-09-25 07:10:00,2016-09-25 08:10:00,8100,7,25,9,2016,6,269,38,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8072.0,7905.0,7856.0,7352.0,7172.0,8742.0,9438.0,7898.0,8025.666666666667,7823.5,7591.333333333333,7949.208333333333,8522.208333333334,8697.875,265.1095999775151,305.0401861256598,701.5570248085116,7268.0,8100.0,7172.0,9370.0,2198.0,7951.428571428572,8742.0,7898.0,28.0,-642.0,202.0,0.003468780970828942,-0.07343857240905971,-1795.206190259445,-832.4995375875278,-453.1805763073644,105536,79,31,8.999742789830492,90.0
6442,2016-09-25 08:00:00,2016-09-25 09:00:00,8185,8,25,9,2016,6,269,38,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8100.0,8072.0,7905.0,7478.0,7268.0,8905.0,9480.0,7999.0,8119.0,7941.333333333333,7667.75,7919.208333333333,8507.805555555555,8698.982142857143,236.3976875244866,330.477100018172,673.7517268942291,7306.0,8185.0,7172.0,9370.0,2198.0,8017.857142857143,8905.0,7999.0,85.0,-720.0,186.0,0.010493827159198292,-0.08085345311622684,-1725.4476665156326,-747.4995375875278,-368.1805763073644,113721,80,32,9.010180657052349,90.47098982546837
6443,2016-09-25 08:10:00,2016-09-25 09:10:00,8198,8,25,9,2016,6,269,38,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8185.0,8100.0,8072.0,7530.0,7306.0,9072.0,9487.0,8107.0,8161.0,8052.666666666667,7742.083333333333,7882.791666666667,8494.083333333334,8699.52380952381,142.6403402510797,341.83501026442116,630.9971390529114,7344.0,8198.0,7172.0,9370.0,2198.0,8058.142857142857,9072.0,8107.0,13.0,-874.0,91.0,0.0015882712276617872,-0.09634038800705468,-1712.4476665156326,-734.4995375875278,-355.1805763073644,121919,80,32,9.011767474596178,90.54280755532159
6444,2016-09-25 09:00:00,2016-09-25 10:00:00,8219,9,25,9,2016,6,269,38,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8198.0,8185.0,8100.0,7856.0,7444.0,9370.0,9792.0,8453.0,8200.666666666666,8113.166666666667,7806.666666666667,7834.833333333333,8475.402777777777,8698.130952380952,117.2679268468324,353.4127983826488,551.8217786228892,7344.0,8219.0,7172.0,9235.0,2063.0,8037.857142857143,9370.0,8453.0,21.0,-1151.0,-234.0,0.0025616003900266406,-0.12283884738527215,-1691.4240362811797,-713.4995375875278,-334.1805763073644,130138,81,33,9.014325488050225,90.65870063044142
6445,2016-09-25 09:10:00,2016-09-25 10:10:00,8197,9,25,9,2016,6,269,38,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8219.0,8198.0,8185.0,7905.0,7441.0,9235.0,9713.0,8867.0,8204.666666666666,8161.833333333333,7869.666666666667,7791.583333333333,8455.083333333334,8694.142857142857,60.40336635455233,349.6656411575284,472.25047855239666,7344.0,8219.0,7172.0,8735.0,1563.0,8069.571428571428,9235.0,8867.0,-22.0,-1038.0,-670.0,-0.0026767246620420094,-0.11239848402815376,-1713.4240362811797,-735.4995375875278,-356.1805763073644,138335,81,33,9.011645501064283,90.53728513711906
6446,2016-09-25 10:00:00,2016-09-25 11:00:00,8119,10,25,9,2016,6,269,38,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8197.0,8219.0,8198.0,8072.0,7344.0,8735.0,9188.0,8459.0,8178.333333333333,8169.666666666667,7934.25,7765.916666666667,8440.472222222223,8692.119047619048,48.24797059943126,313.4436661000228,433.9318636826028,7352.0,8219.0,7172.0,8664.0,1492.0,7989.857142857143,8735.0,8459.0,-78.0,-616.0,-340.0,-0.009515676465839248,-0.0705208929593589,-1733.4299954689632,-813.4995375875278,-434.1805763073644,146454,82,34,9.002085433155724,90.10549372818508
6447,2016-09-25 10:10:00,2016-09-25 11:10:00,8118,10,25,9,2016,6,269,38,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8119.0,8197.0,8219.0,8100.0,7352.0,8664.0,9008.0,8511.0,8144.666666666667,8172.666666666667,7998.083333333333,7743.166666666667,8427.625,8689.779761904761,43.36204177577542,257.00529118484394,397.5914077749296,7478.0,8219.0,7172.0,8393.0,1221.0,8017.0,8664.0,8511.0,-1.0,-546.0,-393.0,-0.00012316787780229486,-0.06301939058171745,-1734.4299954689632,-814.4995375875278,-435.1805763073644,154572,82,34,9.001962272862446,90.09994450608724
6448,2016-09-25 11:00:00,2016-09-25 12:00:00,8152,11,25,9,2016,6,269,38,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8118.0,8119.0,8197.0,8185.0,7478.0,8393.0,8744.0,8334.0,8129.666666666667,8167.166666666667,8054.25,7733.125,8418.375,8688.69642857143,43.57713468050831,200.43503821809134,383.25020916668313,7530.0,8219.0,7172.0,8219.0,1047.0,7963.285714285715,8393.0,8334.0,34.0,-241.0,-182.0,0.004188223699902904,-0.02871440486119385,-1626.8035470668492,-780.4995375875278,-401.1805763073644,162724,83,35,9.006141236662911,90.2884267223657
6449,2016-09-25 11:10:00,2016-09-25 12:10:00,8163,11,25,9,2016,6,269,38,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8152.0,8118.0,8119.0,8198.0,7530.0,7968.0,8227.0,7921.0,8144.333333333333,8161.333333333333,8107.0,7741.25,8417.152777777777,8690.136904761905,40.883574537485984,115.0154139868882,390.44559271399635,7856.0,8219.0,7172.0,8219.0,1047.0,7996.0,7968.0,7921.0,11.0,195.0,242.0,0.0013493621195596955,0.02447289156626506,-1615.8035470668492,-769.4995375875278,-390.1805763073644,170887,83,35,9.007489523929735,90.34932207825358
6450,2016-09-25 12:00:00,2016-09-25 13:00:00,8186,12,25,9,2016,6,269,38,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8163.0,8152.0,8118.0,8219.0,7856.0,7562.0,7818.0,7543.0,8167.0,8155.833333333333,8134.5,7767.25,8420.819444444445,8693.964285714286,33.04189260561876,85.10902099409631,398.6796959969448,7905.0,8219.0,7172.0,8219.0,1047.0,7960.571428571428,7562.0,7543.0,23.0,624.0,643.0,0.0028175915713809147,0.08251785241999471,-1558.00634057971,-746.4995375875278,-367.1805763073644,179073,84,36,9.010302809376448,90.47651629014017
6451,2016-09-25 12:10:00,2016-09-25 13:10:00,8189,12,25,9,2016,6,269,38,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8186.0,8163.0,8152.0,8197.0,7905.0,7341.0,7636.0,7443.0,8179.333333333333,8154.5,8158.166666666667,7802.583333333333,8426.736111111111,8698.404761904761,31.156058805541335,45.98188048960057,396.8335448510543,8072.0,8219.0,7172.0,8219.0,1047.0,7990.857142857143,7341.0,7443.0,3.0,848.0,746.0,0.00036647935495156614,0.11551559733006403,-1555.00634057971,-743.4995375875278,-364.1805763073644,187262,84,36,9.010669176847115,90.49309365912958
6452,2016-09-25 13:00:00,2016-09-25 14:00:00,8202,13,25,9,2016,6,269,38,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8189.0,8186.0,8163.0,8119.0,8072.0,7268.0,7551.0,7393.0,8192.333333333334,8168.333333333333,8169.0,7841.5,8433.013888888889,8703.220238095239,30.66376798378416,38.54867053512877,387.8241421283633,8100.0,8219.0,7172.0,8219.0,1047.0,7995.714285714285,7268.0,7393.0,13.0,934.0,809.0,0.0015874954204924295,0.12850853054485414,-1556.4929705215418,-730.4995375875278,-351.1805763073644,195464,85,37,9.01225522000275,90.56489386070079
6453,2016-09-25 13:10:00,2016-09-25 14:10:00,8218,13,25,9,2016,6,269,38,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8202.0,8189.0,8186.0,8118.0,8100.0,7172.0,7547.0,7493.0,8203.0,8185.0,8178.833333333333,7885.083333333333,8438.402777777777,8707.535714285714,24.363907738691772,34.14629843767841,367.5599822884911,8118.0,8219.0,7268.0,8219.0,951.0,8025.857142857143,7172.0,7493.0,16.0,1046.0,725.0,0.0019507437208058102,0.14584495259341884,-1540.4929705215418,-714.4995375875278,-335.1805763073644,203682,85,37,9.0142038261485,90.65318527222306
6454,2016-09-25 14:00:00,2016-09-25 15:00:00,8324,14,25,9,2016,6,269,38,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-1.0,-1.8369701987210297e-16,-0.9963950238187231,-0.08483487790576538,1,0,0,0,3,0,0,0,1,0,0,8218.0,8202.0,8189.0,8152.0,8185.0,7268.0,7707.0,7828.0,8248.0,8213.666666666666,8190.416666666667,7929.083333333333,8440.333333333334,8710.488095238095,57.042674086783194,54.14703607009438,353.4119306897052,8118.0,8324.0,7306.0,8324.0,1018.0,8083.285714285715,7268.0,7828.0,106.0,1056.0,496.0,0.012898515452312178,0.14529444138690148,-1515.7591670439106,-608.4995375875278,-229.1805763073644,212006,86,38,9.027018314848645,91.23595782365635
